article,disgust,anger,sadness,joy,fear
http://www.metrolyrics.com/art-garfunkel-overview.html,0.029861,0.025403,0.265588,0.602753,0.112876
http://www.metrolyrics.com/oh-girl-lyrics-justin-bieber.html,0.049288,0.218948,0.150281,0.280575,0.107346
http://www.metrolyrics.com/without-your-love-lyrics-joey-mcintyre.html,0.075863,0.110004,0.665721,0.069387,0.147208
http://www.metrolyrics.com/jumpin-lyrics-destinys-child.html,0.208653,0.353177,0.007855,0.516458,0.02707
http://www.metrolyrics.com/i-remember-you-lyrics-rilo-kiley.html,0.083574,0.106276,0.634875,0.531127,0.261556
http://www.metrolyrics.com/suitcase-lyrics-hunter-hayes.html,0.097179,0.393001,0.443108,0.132358,0.239224
http://www.metrolyrics.com/never-been-any-reason-lyrics-head-east.html,0.09036,0.123625,0.571237,0.577327,0.126519
http://www.metrolyrics.com/finesse-lyrics-bruno-mars.html,0.066037,0.14181,0.108283,0.737086,0.109955
http://www.metrolyrics.com/tonight-lyrics-enrique-iglesias.html,0.026154,0.466694,0.124033,0.446499,0.065885
http://www.metrolyrics.com/like-a-prayer-lyrics-spice-girls.html,0.011913,0.131822,0.478201,0.261991,0.297581
http://www.metrolyrics.com/pocket-full-of-gold-lyrics-vince-gill.html,0.286545,0.558048,0.096091,0.237512,0.062325
http://www.metrolyrics.com/believe-me-lyrics-lil-wayne.html,0.018939,0.912819,0.103755,0.041168,0.008664
http://www.metrolyrics.com/see-a-little-light-lyrics-bob-mould.html,0.031261,0.091135,0.760334,0.043433,0.263089
http://www.metrolyrics.com/this-years-love-lyrics-david-gray.html,0.002012,0.087766,0.287169,0.600997,0.074392
http://www.metrolyrics.com/when-you-fall-in-love-lyrics-andrew-ripp.html,0.008898,0.083182,0.237129,0.649894,0.06866
http://www.metrolyrics.com/mickey-mouse-march-lyrics-disney.html,0.456827,0.094363,0.078289,0.639909,0.049211
http://www.metrolyrics.com/nicki-minaj-alpage-2.html,0.018989,0.011104,0.218101,0.652729,0.015523
http://www.metrolyrics.com/where-u-been-lyrics-2-chainz.html,0.276676,0.720722,0.504453,0.01402,0.109146
http://www.metrolyrics.com/angels-lyrics-the-xx.html,0.002612,0.046089,0.031481,0.835152,0.110886
http://www.metrolyrics.com/i-may-hate-myself-in-the-morning-lyrics-lee-ann-womack.html,0.100204,0.5049,0.605078,0.610774,0.174139
http://www.metrolyrics.com/youre-alright-lyrics-michael-w-smith.html,0.006106,0.033095,0.088675,0.843771,0.007753
http://www.metrolyrics.com/round-and-round-lyrics-ratt.html,0.050348,0.170786,0.10171,0.682701,0.055063
http://www.metrolyrics.com/foreclosures-lyrics-rick-ross.html,0.233523,0.578453,0.335337,0.117458,0.030661
http://www.metrolyrics.com/aint-it-funny-lyrics-heather-headley.html,0.010875,0.090245,0.797863,0.132469,0.067677
http://www.metrolyrics.com/my-last-serenade-lyrics-joey-moe.html,0.002949,0.300809,0.602794,0.168998,0.076356
http://www.metrolyrics.com/rappers-delight-lyrics-cb4-daddyo-hic-kool-moe-dee.html,0.138579,0.513962,0.21291,0.601892,0.164626
http://www.metrolyrics.com/news-gallery-the-most-iconic-prince-songs-ranked-page-15.html,0.089227,0.133547,0.026699,0.791469,0.000323
http://www.metrolyrics.com/quiet-nights-lyrics-diana-krall.html,0.006933,0.073075,0.817356,0.131149,0.066738
http://www.metrolyrics.com/oh-yeah-lyrics-aerosmith.html,0.000107,0.001097,0.147436,0.614157,0.045227
http://www.metrolyrics.com/sarahs-night-lyrics-king-diamond.html,0.09168,0.260832,0.541743,0.010343,0.464325
http://www.metrolyrics.com/i-want-something-else-lyrics-third-eye-blind.html,0.004286,0.119847,0.561555,0.093746,0.448764
http://www.metrolyrics.com/hard-knock-life-lyrics-jayz.html,0.185373,0.284568,0.60945,0.145302,0.197444
http://www.metrolyrics.com/the-way-you-want-me-lyrics-lucky-rose.html,0.010631,0.044643,0.127795,0.372264,0.566227
http://www.metrolyrics.com/cake-lyrics-flo-rida.html,0.105,0.339242,0.690036,0.032633,0.139257
http://www.metrolyrics.com/grant-gustin-running-home-to-you-grant-gustin-ml-video-eyb.html,0.037942,0.016218,0.059819,0.50612,0.062471
http://www.metrolyrics.com/roving-gambler-lyrics-everly-brothers.html,0.09955,0.495191,0.350218,0.203256,0.100908
http://www.metrolyrics.com/too-many-looks-in-your-eyes-lyrics-andy-gibb.html,0.04352,0.098231,0.557718,0.31604,0.12602
http://www.metrolyrics.com/andromeda-lyrics-gorillaz.html,0.021972,0.047266,0.140534,0.788226,0.022615
http://www.metrolyrics.com/love-the-lord-lyrics-lincoln-brewster.html,0.000313,0.008058,0.007437,0.964957,0.018324
http://www.metrolyrics.com/make-me-better-lyrics-fabolous.html,1.4e-05,0.002581,0.000718,0.305765,0.000264
http://www.metrolyrics.com/the-burning-bush-lyrics.html,0.023558,0.016046,0.071437,0.764632,0.014928
http://www.metrolyrics.com/ed-sheeran-alpage-5.html,0.014602,0.024212,0.23346,0.613227,0.016006
http://www.metrolyrics.com/cecilia-lyrics-simon-and-garfunkel.html,0.046433,0.147,0.077478,0.643789,0.174165
http://www.metrolyrics.com/in-loving-memory-lyrics-alter-bridge.html,0.000343,0.020936,0.590519,0.284918,0.233316
http://www.metrolyrics.com/lets-work-together-lyrics-dwight-yoakam.html,0.071829,0.165717,0.119132,0.682743,0.015984
http://www.metrolyrics.com/blue-healer-lyrics-birdtalker.html,0.0489,0.309585,0.759006,0.040897,0.080124
http://www.metrolyrics.com/white-iverson-lyrics-post-malone.html,0.197873,0.810682,0.131188,0.047074,0.091581
http://www.metrolyrics.com/someday-lyrics-m-people.html,0.033214,0.053166,0.078176,0.658975,0.056966
http://www.metrolyrics.com/iall-follow-you-lyrics-shinedown.html,0.005402,0.098261,0.434963,0.466013,0.045555
http://www.metrolyrics.com/evil-lyrics-phox.html,0.24297,0.221436,0.342978,0.017751,0.565309
http://www.metrolyrics.com/exhibit-c-lyrics-jay-electronica.html,0.116392,0.518419,0.114296,0.415977,0.011403
http://www.metrolyrics.com/charlie-cardona-lyrics.html,0.018989,0.011104,0.218101,0.652729,0.015523
http://www.metrolyrics.com/unchained-lyrics-van-halen.html,0.203156,0.225039,0.212813,0.216721,0.185202
http://www.metrolyrics.com/fifteen-years-ago-lyrics-conway-twitty.html,0.03749,0.01778,0.598775,0.321599,0.15139
http://www.metrolyrics.com/ballin-lyrics-young-jeezy.html,0.122424,0.55202,0.450077,0.084167,0.253996
http://www.metrolyrics.com/nights-on-broadway-lyrics-bee-gees.html,2.4e-05,0.000652,0.0016,0.458561,0.001179
http://www.metrolyrics.com/i-finally-found-a-love-for-a-lifetime-lyrics-lifehouse.html,0.003277,0.010876,0.239076,0.744531,0.008629
http://www.metrolyrics.com/healing-tree-lyrics-vanden-plas.html,0.01373,0.118697,0.615541,0.319145,0.019589
http://www.metrolyrics.com/the-cloud-song-lyrics-rudimentary-peni.html,0.063243,0.432207,0.719812,0.009515,0.070971
http://www.metrolyrics.com/chinese-translation-lyrics-m-ward.html,0.033281,0.069088,0.444649,0.275959,0.335461
http://www.metrolyrics.com/nasty-song-lyrics-lil-ru.html,0.21003,0.305715,0.534974,0.010933,0.33392
http://www.metrolyrics.com/one-more-night-lyrics-michael-kiwanuka.html,0.03401,0.388102,0.114909,0.512401,0.051416
http://www.metrolyrics.com/dire-wolf-lyrics-grateful-dead.html,0.064483,0.267106,0.712067,0.040195,0.202909
http://www.metrolyrics.com/les-yeux-ouverts-lyrics-beautiful-south.html,0.056374,0.066997,0.106291,0.639049,0.069534
http://www.metrolyrics.com/your-ghost-lyrics-kristin-hersh.html,0.262088,0.267624,0.601399,0.014543,0.18984
http://www.metrolyrics.com/love-is-the-name-lyrics-sofia-carson.html,0.013942,0.072629,0.164161,0.739055,0.039292
http://www.metrolyrics.com/turn-your-lights-down-low-lyrics-lauryn-hill.html,1e-05,0.00092,0.078573,0.072979,0.024658
http://www.metrolyrics.com/madness-lyrics-muse.html,0.005299,0.148306,0.532519,0.209331,0.257962
http://www.metrolyrics.com/civilized-worm-lyrics-the-melvins.html,0.09761,0.24506,0.194078,0.201181,0.519097
http://www.metrolyrics.com/im-so-into-you-lyrics-swv.html,3.4e-05,0.00485,0.094323,0.01911,0.046121
http://www.metrolyrics.com/tumbling-dice-lyrics-rolling-stones.html,0.162008,0.144409,0.518336,0.236874,0.177829
http://www.metrolyrics.com/could-it-be-im-falling-in-love-lyrics-the-spinners.html,0.0001,0.005093,0.01208,0.608428,0.003357
http://www.metrolyrics.com/highway-vagabond-lyrics-miranda-lambert.html,0.014837,0.124572,0.459942,0.388988,0.095049
http://www.metrolyrics.com/ghost-riders-in-the-sky-lyrics-marty-robbins.html,0.083187,0.047463,0.575877,0.244662,0.659084
http://www.metrolyrics.com/it-is-well-lyrics-bethel-music.html?ftag=MLY04e0c32,0.003989,0.14492,0.145608,0.703445,0.04116
http://www.metrolyrics.com/the-tide-is-high-lyrics-the-paragons.html,0.111536,0.377084,0.411648,0.154964,0.18842
http://www.metrolyrics.com/city-of-new-orleans-lyrics-arlo-guthrie.html,0.09502,0.437337,0.039399,0.524213,0.008514
http://www.metrolyrics.com/paper-gods-lyrics-duran-duran.html,0.000438,0.001846,0.054779,0.02206,0.042184
http://www.metrolyrics.com/best-friend-lyrics-50-cent.html,1e-05,0.002546,0.032287,0.034053,0.026763
http://www.metrolyrics.com/we-are-all-animals-lyrics-the-rakes.html,0.445992,0.15312,0.563082,0.524205,0.110586
http://www.metrolyrics.com/too-shy-92-lyrics-limahl.html,0.044245,0.130202,0.562068,0.275035,0.086093
http://www.metrolyrics.com/fade-away-lyrics-celine-dion.html,0.002102,0.047082,0.561076,0.410647,0.030141
http://www.metrolyrics.com/drinkin-song-lyrics-jason-boland-the-stragglers.html,0.090968,0.534606,0.576498,0.542347,0.176228
http://www.metrolyrics.com/cant-you-just-see-me-lyrics-aretha-franklin.html,0.035892,0.054949,0.142588,0.156712,0.207759
http://www.metrolyrics.com/i-lost-you-lyrics-katharine-mcphee.html,0.061004,0.105749,0.637412,0.006211,0.511054
http://www.metrolyrics.com/free-to-be-me-lyrics-francesca-battistelli.html,0.00573,0.302783,0.368339,0.379044,0.06753
http://www.metrolyrics.com/white-winter-hymnal-lyrics-fleet-foxes.html,0.110887,0.326996,0.504821,0.042366,0.34589
http://www.metrolyrics.com/fresh-prince-of-belair-theme-song-lyrics-will-smith.html,0.032633,0.359338,0.263159,0.334099,0.243389
http://www.metrolyrics.com/northwest-passage-lyrics-rogers-stan.html,0.137474,0.154502,0.604601,0.504519,0.092507
http://www.metrolyrics.com/news-gallery-songs-that-will-make-you-cry-uncontrollably-page-3.html,0.057164,0.094857,0.919202,0.027744,0.052804
http://www.metrolyrics.com/boss-ass-bitch-remix-lyrics-nicki-minaj.html,0.107927,0.671725,0.524029,0.084056,0.683244
http://www.metrolyrics.com/sorry-things-aint-work-out-lyrics-cashmere-cat.html,0.000423,0.136617,0.123788,0.012814,0.064847
http://www.metrolyrics.com/toucha-toucha-touch-me-lyrics-rocky-horror-picture-show.html,0.108417,0.036236,0.022405,0.283116,0.13758
http://www.metrolyrics.com/uncloudy-day-lyrics-willie-nelson.html,0.028559,0.061493,0.215387,0.704206,0.021431
http://www.metrolyrics.com/you-sigh-lyrics-charlie-cunningham.html,0.057825,0.170815,0.672406,0.07142,0.264715
http://www.metrolyrics.com/i-just-died-in-your-arms-tonight-lyrics-cutting-crew.html,0.042261,0.150978,0.601354,0.012962,0.508072
http://www.metrolyrics.com/for-good-lyrics-wicked.html,0.016444,0.059698,0.185868,0.629378,0.040183
http://www.metrolyrics.com/selfish-lyrics-pnb-rock.html,0.090117,0.483102,0.38639,0.004102,0.427572
http://www.metrolyrics.com/nothing-compares-2-u-lyrics-sinead-oconnor.html,0.038078,0.153398,0.824639,0.070278,0.112596
http://www.metrolyrics.com/my-boo-lyrics-usher.html,0.052055,0.30287,0.617891,0.105234,0.191307
http://www.metrolyrics.com/walking-on-the-moon-lyrics-the-police.html,0.059573,0.050207,0.248536,0.583857,0.130746
http://www.metrolyrics.com/epiphany-lyrics-futuristic.html,0.035406,0.034506,0.034568,0.080647,0.129937
http://www.metrolyrics.com/broken-hearted-lyrics-karmin.html,0.086948,0.434769,0.276189,0.331798,0.054325
http://www.metrolyrics.com/nicaragua-nicaraguita-lyrics-carlos-mejia-godoy.html,0.045977,0.067966,0.081805,0.657014,0.04266
http://www.metrolyrics.com/my-little-secret-lyrics-xscape.html,0.079473,0.130724,0.515946,0.584582,0.143652
http://www.metrolyrics.com/this-town-lyrics-niall-horan.html,0.069418,0.126862,0.195532,0.485556,0.263119
http://www.metrolyrics.com/orange-crush-lyrics-rem.html,0.000981,0.007319,0.028134,0.294372,0.005573
http://www.metrolyrics.com/bad-romance-lyrics-lady-gaga.html,0.058015,0.136082,0.625596,0.160941,0.196378
http://www.metrolyrics.com/in-my-sock-lyrics-playboi-carti.html,0.042128,0.062482,0.077778,0.670487,0.033694
http://www.metrolyrics.com/freshman-freestyle-lyrics-meek-mill.html,0.06381,0.202292,0.643678,0.231967,0.029845
http://www.metrolyrics.com/that-i-could-still-go-free-lyrics-hinsons.html,0.235031,0.160737,0.720623,0.010099,0.203675
http://www.metrolyrics.com/the-battle-of-new-orleans-lyrics-johnny-horton.html,0.159173,0.397252,0.0313,0.506242,0.026518
http://www.metrolyrics.com/helena-lyrics-my-chemical-romance.html,0.033244,0.6987,0.68066,0.57857,0.438353
http://www.metrolyrics.com/hero-lyrics-charlotte-perrelli.html,0.018502,0.092977,0.090827,0.808783,0.014824
http://www.metrolyrics.com/spirit-in-the-sky-lyrics-norman-greenbaum.html,0.051892,0.094427,0.472982,0.668564,0.065619
http://www.metrolyrics.com/girl-in-red-lyrics-eli-young-band.html,0.335292,0.069246,0.137932,0.501276,0.066747
http://www.metrolyrics.com/funky-cold-medina-lyrics-tone-loc.html,0.221373,0.550424,0.044855,0.316215,0.084284
http://www.metrolyrics.com/from-this-moment-on-lyrics-shania-twain.html,0.000444,0.015692,0.226349,0.748569,0.018203
http://www.metrolyrics.com/all-i-know-lyrics-jimmy-webb.html,0.010963,0.075127,0.542388,0.312833,0.178932
http://www.metrolyrics.com/cigarettes-alcohol-lyrics-oasis.html,0.435895,0.064752,0.439207,0.595509,0.123406
http://www.metrolyrics.com/hey-jude-lyrics-beatles.html,0.042977,0.076449,0.225684,0.669137,0.019726
http://www.metrolyrics.com/bad-blood-lyrics-taylor-swift.html,0.003659,0.597563,0.196443,0.1121,0.099216
http://www.metrolyrics.com/a-team-lyrics-ed-sheeran.html,0.209286,0.486031,0.488557,0.062163,0.076708
http://www.metrolyrics.com/freak-me-lyrics-silk.html,0.551746,0.178272,0.258226,0.591339,0.17747
http://www.metrolyrics.com/dance-lyrics-nicki-minaj.html,0.276859,0.828273,0.053034,0.050012,0.023751
http://www.metrolyrics.com/youre-the-last-thing-i-needed-tonight-lyrics-john-schneider.html,0.004322,0.02782,0.197216,0.683255,0.124213
http://www.metrolyrics.com/lisa-marie-presley-albums-list.html,0.142495,0.07437,0.041582,0.719338,0.039145
http://www.metrolyrics.com/stand-by-you-lyrics-rachel-platten.html,0.024151,0.334167,0.26229,0.320912,0.223525
http://www.metrolyrics.com/easier-lyrics-mansionair.html,0.15951,0.096375,0.551396,0.004964,0.474239
http://www.metrolyrics.com/enjoy-the-silence-lyrics-depeche-mode.html,0.417937,0.212799,0.476308,0.014717,0.26271
http://www.metrolyrics.com/supermarket-flowers-lyrics-ed-sheeran.html,0.086468,0.054839,0.489189,0.391234,0.100363
http://www.metrolyrics.com/bury-me-a-g-lyrics-thug-life.html,0.091186,0.613661,0.447313,0.006744,0.200077
http://www.metrolyrics.com/ml-discussions-furr-lyrics-blitzen-trapper/6387.html,0.092154,0.086876,0.537563,0.595027,0.091403
http://www.metrolyrics.com/you-know-im-no-good-lyrics-amy-winehouse.html,0.164255,0.415556,0.515715,0.008469,0.285694
http://www.metrolyrics.com/outlander-the-skye-boat-song-extended-lyrics-bear-mccreary.html,0.0172,0.052228,0.239301,0.766769,0.07607
http://www.metrolyrics.com/city-club-lyrics-the-growlers.html,0.003605,0.138121,0.028333,0.6113,0.296377
http://www.metrolyrics.com/the-country-song-lyrics-jaguar-wright.html,0.006207,0.199447,0.065615,0.746883,0.023102
http://www.metrolyrics.com/control-lyrics-kendrick-lamar.html,0.571017,0.681708,0.209131,0.118755,0.084126
http://www.metrolyrics.com/the-only-daddy-thatll-lyrics-waylon-jennings.html,0.060509,0.226583,0.342539,0.434412,0.069191
http://www.metrolyrics.com/38-planes-lyrics-come-from-away-cast.html,0.49744,0.590538,0.183271,0.477681,0.491571
http://www.metrolyrics.com/me-and-bobby-mcgee-lyrics-janis-joplin.html,0.023767,0.152213,0.068221,0.786221,0.002284
http://www.metrolyrics.com/big-kids-lyrics-bob.html,0.1449,0.046312,0.099934,0.624388,0.025559
http://www.metrolyrics.com/life-liberty-and-the-pursuit-of-indian-lyrics-the-last-internationale.html,0.010497,0.181621,0.181451,0.606927,0.116548
http://www.metrolyrics.com/randall-bramblett-albums-list.html,0.078596,0.064532,0.083172,0.792523,0.007851
http://www.metrolyrics.com/mooning-lyrics-grease.html,0.196593,0.133554,0.588581,0.069213,0.318023
http://www.metrolyrics.com/only-you-lyrics-112.html,0.001723,0.157507,0.453301,0.014602,0.450299
http://www.metrolyrics.com/back-home-again-in-indiana-lyrics-lester-young.html,0.055459,0.072762,0.242386,0.660292,0.108857
http://www.metrolyrics.com/dont-let-me-down-lyrics-beatles.html,0.008917,0.030712,0.128636,0.816263,0.025009
http://www.metrolyrics.com/lust-for-life-lyrics-lana-del-rey.html,0.021184,0.192867,0.061868,0.758464,0.00462
http://www.metrolyrics.com/arithmetic-lyrics-eric-johnson.html,0.041777,0.08309,0.075388,0.675327,0.071247
http://www.metrolyrics.com/heres-a-quarter-call-someone-who-cares-lyrics-travis-tritt.html,0.186154,0.552669,0.268276,0.057913,0.296762
http://www.metrolyrics.com/ill-make-a-man-out-of-you-lyrics-donny-osmond.html,0.128282,0.661237,0.10862,0.064849,0.371735
http://www.metrolyrics.com/what-love-is-this-lyrics-kari-jobe.html,0.027309,0.042041,0.317062,0.206376,0.54236
http://www.metrolyrics.com/elton-john-lyrics.html,0.02856,0.059005,0.058935,0.859474,0.0075
http://www.metrolyrics.com/turin-brakes-lyrics.html,0.018989,0.011104,0.218101,0.652729,0.015523
http://www.metrolyrics.com/crocodile-rock-lyrics-baha-men.html,0.085036,0.208984,0.213029,0.622147,0.148561
http://www.metrolyrics.com/long-black-veil-lyrics-dave-matthews-band.html,0.084454,0.127419,0.635767,0.121687,0.210977
http://www.metrolyrics.com/hudson-lyrics-vampire-weekend.html,0.210895,0.146017,0.498246,0.250516,0.110604
http://www.metrolyrics.com/paranoid-lyrics-ozzy-osbourne.html,0.01443,0.173338,0.525714,0.360123,0.066029
http://www.metrolyrics.com/healer-lyrics-hillsong.html,0.016711,0.739594,0.251815,0.063088,0.150689
http://www.metrolyrics.com/sip-the-wine-lyrics-band.html,0.030009,0.063783,0.184634,0.61111,0.158075
http://www.metrolyrics.com/doing-the-sponge-lyrics-spongebob-squarepants.html,0.1063,0.148437,0.040363,0.658584,0.086388
http://www.metrolyrics.com/hold-on-im-coming-lyrics-sam-dave.html,0.021521,0.067069,0.738978,0.020766,0.307192
http://www.metrolyrics.com/ring-my-bell-lyrics-anita-ward.html,0.00017,0.001474,0.015859,0.289245,0.022686
http://www.metrolyrics.com/wale-albums-list.html,0.000521,0.325766,3.5e-05,0.437164,0.0
http://www.metrolyrics.com/take-another-road-lyrics-jimmy-buffett.html,0.068819,0.266689,0.334471,0.338686,0.147199
http://www.metrolyrics.com/the-distance-lyrics-cake.html,0.09349,0.323574,0.332918,0.251493,0.24644
http://www.metrolyrics.com/news-gallery-these-are-the-most-popular-fourth-of-july-songs-page-11.html,0.093589,0.12638,0.003109,0.815417,0.000103
http://www.metrolyrics.com/high-lyrics-the-cure.html,0.145848,0.051195,0.118311,0.665199,0.103249
